ShipmentID,VendorID,ProductID,Quantity,ShipDate,ActualDeliveryDate,ExpectedDeliveryDate,Status,ShippingMode,CarrierName,DelayReason,DeliveryCost,TrackingID
12008,200,1279,27,2024-03-07,2024-03-19,2024-03-20,Delivered,Sea,FedEx,,134.19,6ab95abb-bae5-4189-bb92-cd6fa00bacbc
12009,472,1998,58,2025-03-06,2025-04-01,2025-04-02,Delivered,Air,UPS,,121.08,558c016f-378c-4a5f-bc0a-56ef2c81693c
12010,259,102,36,2024-02-08,2024-02-23,2024-02-23,Delivered,Air,Panalpina,,12.51,b2ac1e44-e527-4867-b871-a38d698ef0f4
12011,427,453,55,2024-04-24,2024-05-10,2024-05-09,Delivered,Sea,Amazon Logistics,,143.61,27b69635-efdb-4565-9ee8-81c7d9530ce5
12012,344,1010,42,2025-02-23,2025-03-14,2025-03-14,Delivered,Sea,Panalpina,,18.02,feeacfb7-b4d9-483f-934a-8668f29ec9f7
12013,33,311,91,2024-09-08,2024-09-13,2024-09-12,Delivered,Sea,XPO Logistics,,63.97,b0a48d49-2985-4d37-b6b4-9a243c6d0162
12014,456,1181,83,2024-12-09,2024-12-28,2024-12-29,Delivered,Road,Old Dominion Freight Line,,169.34,eb5099fc-0662-447f-aac5-f377767e23a9
12015,178,471,70,2025-01-17,2025-01-26,2025-01-27,Delivered,Air,Expeditors International,,148.37,d51d9ec2-2db8-4495-9b99-5fbfc80c5d41
12016,408,634,10,2025-08-20,2025-09-08,2025-09-05,Delivered,Air,J.B. Hunt,,168.41,b193b2f9-943b-48bd-9bdf-16605350bd01
12017,68,274,95,2024-04-19,2024-05-07,2024-05-07,Delivered,Air,ArcBest,,37.2,d8b04176-2ec5-45a6-bc3b-b7c7f032a231
12018,98,104,99,2025-09-07,2025-09-18,2025-09-19,Delivered,Air,UPS,,152.13,6830f188-fb66-4418-915b-ee88e44655df
12019,251,1617,74,2025-01-05,2025-01-17,2025-01-14,Delivered,Road,XPO Logistics,,112.46,766a659a-e285-4e73-aaf5-9694cc7992ee
12020,220,684,24,2025-07-10,2025-08-05,2025-07-19,Delayed,Sea,Saia,Supplier Delay,15.06,5405f44a-d848-401f-8fda-7393b88e3038
12021,42,882,36,2024-09-22,2024-09-28,2024-09-27,Delivered,Air,Estes Express Lines,,115.99,73c1e6f6-412d-4d42-be81-a086c9282d8b
12022,239,211,3,2024-11-10,2024-11-24,2024-11-23,Delivered,Sea,Panalpina,,112.38,78eb45e4-79db-4478-811b-9e10fd09cf17
12023,407,763,95,2024-01-26,2024-02-08,2024-02-05,Delivered,Air,Ryder,,156.78,2e240030-5cd2-4cf2-8778-1d5859f7d96b
12024,294,24,93,2024-04-23,2024-05-07,2024-05-07,Delivered,Air,XPO Logistics,,49.07,6208dcf7-0454-46cf-9f5d-6d4a831456f8
12025,230,522,55,2024-06-29,2024-07-17,2024-07-07,Delayed,Road,J.B. Hunt,Customs,156.64,ee5158ae-18fd-4db6-89cc-8048b288f2aa
12026,69,1469,82,2024-10-30,2024-11-13,2024-11-13,Delivered,Sea,UPS,,92.8,36e30465-49c6-46ae-be72-166b703e6cdc
12027,313,1446,37,2025-01-22,2025-02-05,2025-02-06,Delivered,Road,YRC Worldwide,,150.61,d37d7f42-f9c3-4335-87cb-f08fc799f473
12028,494,119,19,2024-04-02,2024-04-29,2024-04-29,Delivered,Sea,ArcBest,,77.44,9365ffa4-a021-4087-bea1-7f94206df851
12029,108,1117,17,2024-05-13,2024-05-31,2024-05-28,Delivered,Sea,Kuehne + Nagel,,173.51,34c148a8-5db8-4419-a4c2-a6d04a926eff
12030,424,1105,41,2024-01-18,2024-02-02,2024-01-30,Delivered,Air,Old Dominion Freight Line,,184.52,ec321bcc-2d15-4fae-acb9-015942c51a01
12031,214,1652,45,2024-10-28,2024-11-15,2024-11-13,Delivered,Air,C.H. Robinson,,143.11,f56e24e6-cc3e-4c9a-92e7-75cb7a304b51
12032,499,1094,42,2024-12-22,,2025-01-11,Pending,Road,Panalpina,,75.07,2a90dec0-5bd7-4baa-858d-8d26619cc43a
12033,475,189,70,2024-11-03,2024-12-09,2024-11-24,Delayed,Road,Amazon Logistics,Weather,117.36,11c0882a-daa0-436c-9b0d-22a321468441
12034,395,1181,79,2025-09-25,2025-10-08,2025-10-05,Delivered,Air,ArcBest,,63.42,1ec32371-aa8b-439e-a368-6667944d7af5
12035,381,777,96,2023-12-13,2023-12-27,2023-12-27,Delivered,Road,XPO Logistics,,46.67,c9cbd9d2-d026-4851-a461-374c0b8fb32e
12036,300,915,75,2024-08-16,2024-08-28,2024-08-29,Delivered,Air,XPO Logistics,,73.75,b9fcb6f2-1294-4a90-bdfa-6940d24593d8
12037,76,1524,7,2025-07-02,2025-07-21,2025-07-19,Delivered,Sea,Kuehne + Nagel,,47.1,765203a5-f353-45f0-afb5-cfdca5e2ada2
12038,480,166,92,2023-11-09,2023-12-01,2023-12-01,Delivered,Air,FedEx,,148.66,58bdd458-6611-42d8-b91e-2cf8e82d92fb
12039,209,518,55,2025-06-29,,2025-07-09,Pending,Sea,FedEx,,35.86,01321252-4bd6-442e-abb4-dbabd9db8c35
12040,11,947,50,2025-02-24,2025-03-02,2025-03-03,Delivered,Road,Old Dominion Freight Line,,73.13,ebf20d6d-a863-49fd-a2c5-421c741b9378
12041,85,1889,41,2024-05-10,2024-05-26,2024-05-27,Delivered,Air,DB Schenker,,119.84,9beaf9f7-7c96-4713-9196-7b6f21a308f9
12042,350,1457,87,2025-06-15,2025-07-12,2025-06-25,Delayed,Road,Estes Express Lines,Missing Documentation,147.29,5724b016-2613-479b-9802-04f6b132d4b3
12043,428,1882,98,2024-02-13,2024-02-26,2024-02-27,Delivered,Sea,C.H. Robinson,,29.85,cd942d81-ddfe-49c8-9126-90652b810ba1
12044,187,877,56,2025-06-14,2025-06-29,2025-06-28,Delivered,Sea,YRC Worldwide,,117.33,2bce66c6-82e0-4086-a20d-961c81f3c36a
12045,113,943,67,2023-10-15,2023-11-03,2023-11-01,Delivered,Air,Estes Express Lines,,95.76,8fb7e838-61fe-4b05-bd3a-4ffa31675b2e
12046,13,1489,27,2025-02-23,2025-03-02,2025-03-01,Delivered,Road,Saia,,41.33,82ae1e69-260b-4592-a64f-edd3cbbb7797
12047,407,933,83,2024-10-26,2024-11-22,2024-11-05,Delayed,Air,Kuehne + Nagel,Weather,90.95,16ddab50-59e9-4b3d-980d-5af4c6cbeb4d
12048,294,956,99,2025-02-27,2025-03-12,2025-03-13,Delivered,Sea,C.H. Robinson,,127.69,f1585c88-3a57-42bb-8f56-fc1ba526f7a8
12049,245,1148,56,2024-07-19,2024-08-07,2024-07-30,Delayed,Road,UPS,Weather,159.73,7a6628e9-3617-4518-8f52-24f1cfa5c2ed
12050,270,597,96,2024-07-26,2024-08-10,2024-08-12,Delivered,Sea,C.H. Robinson,,10.13,af3a1b3c-b5a4-4537-b23c-4e2219e03d27
12051,192,818,72,2025-05-18,,2025-06-05,Pending,Road,Panalpina,,54.59,7b0e1576-e141-4253-a6ac-7a1d82b152bd
12052,300,1752,99,2024-02-07,2024-02-21,2024-02-20,Delivered,Road,ArcBest,,5.06,e1c15b01-6ba2-4b00-9b57-27fe891f4097
12053,489,876,78,2023-11-25,2024-01-02,2023-12-21,Delayed,Sea,XPO Logistics,Weather,118.58,58eb2d02-d7ad-4109-a4ca-9fcc29c69015
12054,436,799,94,2023-10-24,2023-11-02,2023-11-01,Delivered,Road,Panalpina,,32.0,872a72bb-08f1-4709-90a2-d9f047b1472d
12055,179,1386,82,2024-12-19,2025-01-04,2025-01-01,Delivered,Air,J.B. Hunt,,68.35,a10618b1-b7e4-47b5-a07c-3e4b1807e232
12056,494,1466,10,2024-01-28,2024-02-22,2024-02-24,Delivered,Air,Kuehne + Nagel,,93.37,130d87e1-78df-4184-99d7-ee2313c93be7
12057,163,275,19,2024-10-23,2024-11-08,2024-11-07,Delivered,Road,DHL,,104.51,83a61b01-f1d6-4468-a189-30423fb9aead
12058,37,586,30,2024-03-31,2024-04-03,2024-04-03,Delivered,Air,Estes Express Lines,,57.67,8b30226c-9006-4c63-a5d2-2f90b0add79f
12059,142,1730,49,2024-01-14,2024-01-29,2024-01-26,Delivered,Air,ArcBest,,128.81,a0e97d55-3a45-4963-baf6-a07345316a9f
12060,137,1964,50,2024-02-18,,2024-03-06,Pending,Road,Expeditors International,,74.2,ace7c09d-c70b-486a-b1ad-f5dabbbe3787
12061,148,1150,10,2025-07-22,2025-08-07,2025-08-05,Delivered,Air,Deutsche Post,,15.85,d39b6fb4-005c-4ede-8323-c1557738d433
12062,294,644,10,2025-07-03,,2025-07-17,Pending,Sea,YRC Worldwide,,179.4,412d780c-0b3d-4cc5-9099-8f312f7f319d
12063,89,623,63,2025-02-17,2025-03-10,2025-03-05,Delayed,Road,Panalpina,Supplier Delay,42.54,1f5e040f-28e2-4b9d-b7c9-82bf735b10e8
12064,273,877,97,2024-08-15,2024-09-03,2024-09-01,Delivered,Road,Ryder,,25.49,b1fd533b-3ebb-4cd1-8a1d-3ee79c750350
12065,303,1740,69,2023-12-03,2023-12-16,2023-12-18,Delivered,Sea,Saia,,170.79,5bf511cd-82b1-4273-bc59-b92125688e7e
12066,67,734,42,2024-09-19,2024-10-11,2024-10-08,Delivered,Air,Panalpina,,29.13,af9ec2d5-de2e-45bf-9705-d083327d30c8
12067,66,1942,47,2024-10-18,2024-10-25,2024-10-26,Delivered,Sea,DB Schenker,,14.4,4868b145-d4f3-485c-beb6-401fcf6d9578
12068,14,1159,92,2024-03-15,2024-03-22,2024-03-21,Delivered,Air,Ryder,,181.22,40e1056a-b554-4a5e-b7eb-1e46f7b25e11
12069,309,396,75,2025-08-25,2025-09-05,2025-09-02,Delivered,Air,Amazon Logistics,,29.84,346cc8f3-8df4-4795-b8c4-497f00cf3bb1
12070,427,332,89,2024-08-03,2024-08-21,2024-08-18,Delivered,Sea,DB Schenker,,158.58,82f9ae42-7fc0-43d9-9a97-1236de336c0b
12071,32,1872,98,2025-07-08,2025-07-18,2025-07-15,Delivered,Sea,FedEx,,99.87,2f34b7b1-353e-4ec2-9bd4-1095396141c6
12072,54,558,9,2025-02-25,2025-03-11,2025-03-09,Delivered,Air,Panalpina,,191.81,62e6dd66-e948-4aa8-b8aa-6b0980f828c7
12073,407,590,54,2025-01-02,2025-01-13,2025-01-12,Delivered,Air,Old Dominion Freight Line,,7.68,711cfe0c-2360-476b-9ed3-358e394cad72
12074,160,260,12,2024-10-30,2024-11-15,2024-11-16,Delivered,Sea,C.H. Robinson,,180.55,501a5239-2843-414d-934b-294c12c293a6
12075,91,225,37,2024-08-12,2024-08-25,2024-08-25,Delivered,Sea,XPO Logistics,,171.94,baf0caff-2a36-412c-819b-e6da931f4262
12076,302,1586,37,2024-06-23,2024-07-10,2024-07-08,Delivered,Road,Amazon Logistics,,40.0,b3629b95-8b82-4558-b9bf-2209cc063202
12077,363,56,79,2025-05-08,,2025-05-20,Pending,Road,Ryder,,69.07,9617dda6-c979-4b90-8e2a-2225c3495743
12078,209,1699,89,2023-11-26,2023-12-06,2023-12-06,Delivered,Sea,XPO Logistics,,5.05,d70e5f6d-9983-4e28-a531-e2b6962b3dd6
12079,393,882,52,2024-03-30,2024-04-16,2024-04-17,Delivered,Sea,Estes Express Lines,,36.63,ece436a6-0238-4c44-95a2-392dde0f406e
12080,257,289,27,2024-06-29,2024-07-16,2024-07-14,Delivered,Road,XPO Logistics,,44.81,60fc601e-0506-4658-a7ed-fbd0dc401205
12081,454,1695,7,2023-11-05,2023-11-23,2023-11-25,Delivered,Sea,Estes Express Lines,,17.26,a10ca9f6-683b-4764-b8f2-67cc0291876b
12082,199,1251,87,2024-04-22,2024-04-30,2024-05-02,Delivered,Air,Estes Express Lines,,34.97,ef38f1d3-900f-4e18-a599-5cdce538c093
12083,435,223,23,2024-03-03,2024-04-02,2024-03-14,Delayed,Air,J.B. Hunt,Weather,152.04,a0a0a5de-9647-4b0b-a281-d1344f481278
12084,14,824,27,2025-06-15,2025-06-19,2025-06-21,Delivered,Road,YRC Worldwide,,135.43,66f90ff4-a28b-405a-b93e-9f8f6cab48a3
12085,376,1683,3,2025-01-18,2025-01-26,2025-01-26,Delivered,Sea,Old Dominion Freight Line,,28.95,a37d4a26-9897-4692-b2a7-7ccc9c76320c
12086,272,1023,21,2025-09-29,2025-10-24,2025-10-16,Delayed,Sea,ArcBest,Logistics Issue,72.86,d666a143-371a-4644-8009-864a0e0237de
12087,325,1651,31,2025-01-27,2025-02-06,2025-02-08,Delivered,Sea,Old Dominion Freight Line,,33.54,d67354b6-a9d1-4658-90f1-0c3c3c3519d0
12088,34,1712,20,2024-08-02,2024-08-07,2024-08-08,Delivered,Road,Amazon Logistics,,152.43,0a3550fe-d16c-44ee-8d69-d25a84255b74
12089,172,859,47,2024-03-31,2024-04-19,2024-04-16,Delivered,Air,Panalpina,,86.39,87d97b81-999e-4a9a-9c8c-a1335a796354
12090,345,198,98,2024-10-23,2024-11-08,2024-11-06,Delivered,Air,FedEx,,116.45,e6a24abf-fc0e-4742-b6ca-78b25963c096
12091,49,1119,22,2024-07-26,2024-08-01,2024-07-29,Delivered,Sea,C.H. Robinson,,127.96,c2432224-4aa0-4101-8ca4-6309467aa697
12092,400,1184,23,2025-09-18,2025-09-27,2025-09-26,Delivered,Air,Expeditors International,,107.44,c26b2cac-c701-44ad-9746-8efa92318a1e
12093,92,390,99,2024-10-22,2024-11-04,2024-11-04,Delivered,Air,Estes Express Lines,,48.39,059446bd-ea7c-4284-bf79-42b0478a0d08
12094,342,1842,28,2024-06-24,2024-07-24,2024-07-13,Delayed,Air,Expeditors International,Logistics Issue,155.5,ee49e18b-e7d0-4aee-b596-6ab79892a162
12095,5,51,5,2024-09-07,,2024-09-12,Pending,Air,TNT Express,,96.25,ee5cf927-258b-4493-85a8-4b5be9bb4665
12096,33,878,25,2025-06-17,2025-06-20,2025-06-21,Delivered,Air,ArcBest,,48.4,3bb7b2d5-253c-4f0b-b3f3-4da2997d5593
12097,151,1227,6,2024-02-25,2024-03-05,2024-03-05,Delivered,Road,J.B. Hunt,,43.5,c5b066ac-c5fc-4566-a9ce-f515b93f6cf8
12098,321,92,86,2024-11-11,2024-11-29,2024-11-26,Delivered,Sea,DHL,,190.95,730b7c4a-d068-4e11-9735-98ae20792317
12099,284,86,55,2024-02-02,2024-02-15,2024-02-13,Delivered,Air,USPS,,64.51,9a80c85e-a898-43e8-a45a-c50507a53b36
12100,242,111,96,2025-08-16,2025-09-03,2025-08-31,Delivered,Air,ArcBest,,36.37,f19c851b-db74-4990-9233-ff38c0eb32f4
12101,426,902,78,2024-08-20,2024-09-05,2024-09-07,Delivered,Road,Ryder,,26.33,148c48af-fb70-48d4-9a1b-db5cd14a37e6
12102,320,95,99,2023-11-24,2023-12-13,2023-12-10,Delivered,Air,Ryder,,38.79,f323a22e-bf33-45ff-be07-9468be1626f2
12103,322,395,43,2023-12-22,2024-01-11,2024-01-08,Delivered,Road,Expeditors International,,187.71,b3edb91f-521f-4f0d-8c3f-a7b368c75493
12104,163,1436,88,2025-06-06,2025-06-21,2025-06-21,Delivered,Sea,DHL,,72.2,0a5da43a-bbd5-4c2e-8d16-fbc0435266dc
12105,263,646,61,2025-01-05,2025-01-25,2025-01-23,Delivered,Air,DHL,,79.47,3d393634-636a-4fe6-9986-c87c47c493b8
12106,7,1074,82,2025-05-29,2025-06-05,2025-06-05,Delivered,Sea,Panalpina,,67.63,e05c3edd-8195-46e7-b1cb-ebdfe1bd1a1f
12107,171,1052,19,2023-12-03,2023-12-13,2023-12-12,Delivered,Sea,USPS,,199.1,696e8935-ad09-4591-bbe1-c0d33201e995
12108,126,100,97,2025-01-11,2025-01-24,2025-01-24,Delivered,Sea,DHL,,160.67,584b3b65-28c6-4e84-bc64-6e22fcae7266
12109,251,278,51,2024-07-07,2024-07-17,2024-07-16,Delivered,Road,Panalpina,,17.09,878dcf5c-80f4-4838-97ab-2faa13a18fdf
12110,458,1446,63,2024-04-03,2024-05-01,2024-05-02,Delivered,Air,ArcBest,,21.03,8a7e11fd-9b86-4074-b232-f2b47e0f8aba
12111,256,788,65,2023-11-27,2023-12-13,2023-12-15,Delivered,Road,Amazon Logistics,,163.42,038cd088-b3e4-476e-aee2-8b34fabc6c84
12112,372,1315,89,2024-09-26,2024-10-13,2024-10-15,Delivered,Sea,DHL,,148.62,9fa47bc5-8fdc-45cb-972f-1d0e675a154d
12113,27,1022,23,2024-05-13,2024-05-18,2024-05-19,Delivered,Sea,ArcBest,,34.78,1f96c27c-d43f-4a4a-a942-5a6665b2772f
12114,127,350,92,2024-08-18,2024-08-27,2024-08-29,Delivered,Road,Saia,,198.5,1cb81b76-fc5d-48ed-85e8-c7d5a8818cce
12115,44,838,56,2024-12-29,2025-01-04,2025-01-05,Delivered,Sea,ArcBest,,195.45,073c972b-7c5a-4cd9-a162-fa1f9a636949
12116,26,1763,89,2025-03-02,2025-03-07,2025-03-05,Delivered,Sea,FedEx,,134.48,6e163381-65da-4a9e-a2ef-5a37a3489ef5
12117,24,42,96,2025-08-14,2025-08-17,2025-08-19,Delivered,Air,DB Schenker,,127.14,f6032012-d796-40ca-bd9f-e58696f02a7d
12118,414,1603,16,2025-03-08,2025-03-27,2025-03-26,Delivered,Road,FedEx,,141.34,2b0152d7-10e3-40c4-8e79-dafdd85b9417
12119,28,1203,7,2024-09-24,2024-09-28,2024-09-30,Delivered,Sea,Expeditors International,,162.29,5e70a309-8b16-42bb-a026-1317433891d2
12120,140,269,9,2025-05-02,2025-05-24,2025-05-17,Delayed,Sea,UPS,Customs,163.61,fbe6bf14-9de9-4220-9f63-e293b70408b9
12121,376,1553,39,2023-12-23,2023-12-31,2023-12-31,Delivered,Air,DHL,,30.66,e6f2f583-79ac-4cb0-b9fd-37677081c4d9
12122,7,1458,38,2024-09-09,2024-09-14,2024-09-16,Delivered,Road,DHL,,14.82,e8fb335b-fbea-4c72-9fb2-ea34f1cba014
12123,496,1708,14,2024-07-31,2024-09-02,2024-08-27,Delayed,Sea,Ryder,Logistics Issue,85.29,714818f7-d1d2-4a8d-8236-aa9ae67072e4
12124,110,1994,51,2024-10-27,2024-11-13,2024-11-13,Delivered,Road,Expeditors International,,143.51,f87c66b3-329b-4d50-961f-c4434d6da461
12125,32,1475,19,2025-07-09,2025-07-15,2025-07-16,Delivered,Sea,Deutsche Post,,51.26,33841cca-a4e8-4493-ac5d-f9ff7c4d5449
12126,298,754,32,2025-02-28,2025-03-17,2025-03-17,Delivered,Air,Expeditors International,,41.95,26a9b96c-f638-42db-b56a-e1687c9cd1c5
12127,465,1008,50,2024-06-01,2024-06-24,2024-06-25,Delivered,Air,XPO Logistics,,138.65,c09ad4df-9b7a-407c-b4ab-40fd86dc552d
12128,40,1297,63,2025-01-10,2025-01-13,2025-01-15,Delivered,Sea,DHL,,63.88,ed650fd0-f714-44e1-8e48-14beec5bce18
12129,291,330,79,2025-01-02,2025-01-18,2025-01-15,Delivered,Road,J.B. Hunt,,26.08,4203c887-e2a8-424a-a5dc-df5a7c360af0
12130,208,1375,23,2024-09-23,2024-10-01,2024-10-01,Delivered,Road,Ryder,,53.83,964d269c-73bd-4177-9f98-706d8d90f174
12131,234,1170,49,2024-02-25,2024-03-06,2024-03-08,Delivered,Road,Kuehne + Nagel,,47.19,0af50eed-1d1d-4011-8389-82523731ed5c
12132,268,752,80,2025-04-01,2025-04-14,2025-04-11,Delivered,Sea,USPS,,79.0,c7e16d35-364b-423c-8504-329571d3deb8
12133,361,961,28,2025-04-20,2025-05-01,2025-05-02,Delivered,Road,USPS,,173.81,926aabeb-4718-45ba-91bd-48aca4cc81bb
12134,266,241,67,2024-07-06,2024-07-25,2024-07-23,Delivered,Road,FedEx,,83.54,d9ad4a5f-6381-41f1-b5ee-118a00f0d199
12135,418,161,50,2025-07-01,2025-07-14,2025-07-11,Delivered,Road,YRC Worldwide,,195.86,f99d7cb4-daa0-40f6-a5fb-daa4bdfef169
12136,350,304,48,2025-02-24,2025-03-08,2025-03-06,Delivered,Road,Kuehne + Nagel,,48.05,4523f1c6-fe7a-4c24-b6e3-39959bc87cf3
12137,43,322,49,2024-11-21,2024-11-28,2024-11-28,Delivered,Sea,XPO Logistics,,29.88,ad2d4c41-0c0e-4f50-915e-33320ed45d96
12138,61,1909,5,2023-12-30,2024-01-13,2024-01-15,Delivered,Road,XPO Logistics,,153.0,720c615a-c0c2-4e25-8c39-4894f7b0f446
12139,270,28,25,2024-11-27,2024-12-12,2024-12-14,Delivered,Road,Saia,,6.32,5fa690c6-377c-48ca-b662-3cf5732c533b
12140,24,593,77,2024-09-22,2024-09-26,2024-09-27,Delivered,Sea,C.H. Robinson,,21.82,392d65c9-6ad6-4955-be4e-6ffad9b86651
12141,469,258,8,2025-04-24,,2025-05-17,Pending,Road,YRC Worldwide,,11.37,158695b0-a5cd-4a86-8e05-bd99385e91ba
12142,139,1070,35,2025-08-17,2025-08-29,2025-08-29,Delivered,Road,YRC Worldwide,,17.61,1b359d99-47f1-4ee3-904d-f32fcf74e7c7
12143,273,1159,47,2024-12-11,2024-12-27,2024-12-28,Delivered,Road,FedEx,,6.9,1f5cb687-786d-4bee-aaca-cf6a3f25f8f7
12144,265,617,90,2024-07-09,2024-07-20,2024-07-22,Delivered,Air,C.H. Robinson,,57.54,210817ba-c796-4dee-8bb2-b195dd9244df
12145,485,237,29,2024-12-01,2025-01-02,2024-12-31,Delivered,Road,TNT Express,,62.27,9e166feb-bea7-4748-b722-57c9f66749fe
12146,165,365,14,2024-06-30,2024-07-11,2024-07-08,Delivered,Air,J.B. Hunt,,25.71,c233fe57-c194-4a3d-b538-cb34340fbd8a
12147,228,1003,74,2024-02-13,2024-02-25,2024-02-23,Delivered,Road,TNT Express,,114.09,310dd789-f97c-4692-b0d4-6eab1f914eb2
12148,102,557,75,2023-11-24,2023-12-22,2023-12-08,Delayed,Sea,Estes Express Lines,Logistics Issue,16.08,5c8f8ec4-6b89-4793-bf24-098acaece345
12149,459,593,49,2025-03-27,2025-04-15,2025-04-16,Delivered,Road,USPS,,198.84,0ceaf06a-545f-409f-9750-d637444d698c
12150,223,1257,78,2024-12-15,2025-01-02,2025-01-01,Delivered,Road,DHL,,194.9,6e6126a3-0a01-414d-adc8-620f57273265
12151,351,1979,68,2024-10-11,2024-10-21,2024-10-19,Delivered,Road,Kuehne + Nagel,,146.06,61996933-90b3-4f06-ad3f-a620dfac112f
12152,96,1139,19,2025-09-08,2025-09-26,2025-09-24,Delivered,Air,UPS,,42.71,1bf39e93-f579-44e9-bab5-06c06d1f2ec6
12153,56,1859,98,2024-12-13,2025-01-13,2025-01-01,Delayed,Road,DB Schenker,Logistics Issue,88.85,b62da658-171c-4152-9451-fa9c18528e81
12154,255,1235,49,2024-01-11,2024-01-26,2024-01-26,Delivered,Air,Expeditors International,,51.04,02af8985-d3e0-4d4c-86d8-e6b819c864e8
12155,75,1699,71,2025-02-03,2025-02-15,2025-02-17,Delivered,Sea,Kuehne + Nagel,,94.21,a9ea84bc-83b4-40ac-86d3-2c13f53b56bd
12156,483,1849,74,2025-06-04,2025-07-04,2025-07-02,Delivered,Air,C.H. Robinson,,174.63,25e6802e-7fed-4a14-b20d-1dc2df0a2ef4
12157,5,1534,93,2025-03-06,2025-03-24,2025-03-11,Delayed,Sea,Old Dominion Freight Line,Weather,5.46,23d5b82a-ce8b-46ab-8f27-bc0ff79e5006
12158,37,9,33,2024-12-14,2024-12-15,2024-12-17,Delivered,Road,UPS,,158.93,3898c1b8-3a60-4fc4-b3b4-6e6d7fb4e04a
12159,67,565,53,2023-12-28,2024-01-14,2024-01-16,Delivered,Air,UPS,,193.05,9380ea6e-9b52-4bda-a145-d6ac6659d3ed
12160,497,1976,55,2024-11-16,2025-01-02,2024-12-14,Delayed,Sea,ArcBest,Logistics Issue,66.1,610f2dd1-441d-4173-bb5b-8f47dda60b1a
12161,124,45,67,2023-10-20,2023-11-12,2023-11-01,Delayed,Road,Panalpina,Logistics Issue,83.62,19a08339-4521-4019-9a09-c47caf6fd095
12162,228,1323,55,2025-03-13,2025-03-22,2025-03-23,Delivered,Sea,J.B. Hunt,,110.01,5c5142a4-9543-40e5-82e5-48b7824fcb25
12163,189,114,78,2025-08-19,,2025-09-02,Pending,Air,Saia,,185.39,f454c94f-48b9-4172-9abe-5c7f8e6a62dc
12164,487,496,85,2024-10-30,2024-11-28,2024-11-28,Delivered,Air,UPS,,72.85,5a4cb370-b4ce-446e-bb17-a5443b3db72c
12165,434,1250,84,2024-01-26,2024-02-15,2024-02-14,Delivered,Sea,UPS,,164.41,3a939543-2c16-439c-844e-b09596afddf2
12166,335,525,47,2024-06-06,2024-06-23,2024-06-20,Delivered,Sea,FedEx,,182.16,430f3c48-5fb8-4684-916f-c7b3cd7b9c39
12167,363,145,90,2025-03-13,2025-03-23,2025-03-25,Delivered,Sea,FedEx,,90.02,09b8ed0e-6110-45af-a4e7-b702189cbba5
12168,362,1701,90,2024-03-25,2024-04-03,2024-04-04,Delivered,Sea,XPO Logistics,,96.12,060e2426-eaa0-4705-b58a-a9cc0c0b0ff0
12169,184,407,86,2024-07-31,2024-08-09,2024-08-08,Delivered,Road,Deutsche Post,,118.41,97c43e54-a894-4ca4-9530-0eb5afd8679d
12170,402,1372,70,2024-03-25,2024-04-05,2024-04-06,Delivered,Sea,XPO Logistics,,77.77,808c1e2c-144f-448e-9af1-e5089bf68708
12171,180,1536,48,2024-04-24,2024-05-13,2024-05-04,Delayed,Air,Old Dominion Freight Line,Missing Documentation,168.81,d351e3b9-432b-4bd4-8afb-f872a6003e1a
12172,488,1160,47,2024-01-25,2024-02-25,2024-02-22,Delivered,Sea,USPS,,12.27,a04498a5-bf0e-4897-875b-438247aec9c4
12173,251,858,55,2025-02-17,2025-02-25,2025-02-26,Delivered,Air,C.H. Robinson,,140.99,3b33e2ba-5fab-4fcd-9642-69ba27574d61
12174,454,859,88,2025-07-25,2025-08-17,2025-08-14,Delivered,Air,Expeditors International,,15.15,88f95fdd-30d7-438c-bf07-cf66ae449135
12175,9,1344,56,2024-05-21,2024-05-24,2024-05-26,Delivered,Sea,XPO Logistics,,143.16,7085d3ed-c30f-41be-a630-fd593f23ced4
12176,358,896,24,2025-02-14,2025-03-04,2025-03-03,Delivered,Air,USPS,,104.58,6dd272ee-873d-4e70-a10a-d2aa5e33f30e
12177,2,1075,26,2024-06-30,2024-07-01,2024-07-03,Delivered,Road,FedEx,,184.98,a5ff05b9-8bd7-4176-93ba-6ae2905845af
12178,115,66,52,2025-04-20,2025-05-08,2025-05-05,Delivered,Sea,Kuehne + Nagel,,20.92,7125419e-7c7a-4f0a-a2cf-bef4878b7f8d
12179,72,202,1,2024-04-18,2024-04-29,2024-04-28,Delivered,Road,Estes Express Lines,,146.94,0f196a50-0c9e-4117-a8d3-8118d5daa879
12180,116,791,62,2025-01-03,2025-02-01,2025-01-13,Delayed,Sea,Ryder,Weather,54.24,d06ae0be-3535-4cff-9b03-3b4a14cea0f5
12181,406,865,25,2024-11-03,2024-11-16,2024-11-14,Delivered,Road,C.H. Robinson,,121.41,d94a2b16-4cb5-46ac-9825-23d2f236b842
12182,27,1316,94,2025-01-07,2025-01-11,2025-01-13,Delivered,Air,XPO Logistics,,50.38,e005102f-836c-43f4-bd62-b23e756c375f
12183,319,9,75,2025-05-18,2025-06-02,2025-05-30,Delivered,Air,Deutsche Post,,188.83,3992a5b2-8b03-49a1-bdd1-6170f26859f9
12184,86,735,81,2025-05-22,2025-06-08,2025-06-08,Delivered,Road,USPS,,25.79,cebc6821-46d8-4e74-9d14-8798ecae2c84
