InventoryID,ProductID,WarehouseID,StockOnHand,ReorderLevel,SafetyStock,StockAgeDays,AvgMonthlySales,StockStatus,LastPurchasePrice,LastUpdated
25422,1732,153,13,16.0,2,34,38.69,Low,180.24,2025-01-10
25423,1566,82,489,14.0,8,262,40.81,Overstock,287.99,2025-02-03
25424,1445,73,323,13.0,9,292,47.13,Overstock,92.67,2025-01-22
25425,405,9,306,2.0,4,229,31.35,Overstock,130.1,2024-10-30
25426,131,116,335,58.0,3,320,5.72,Overstock,253.1,2025-09-30
25427,1700,11,464,15.0,8,67,11.73,Overstock,188.84,2025-07-28
25428,1089,38,93,4.0,10,191,40.22,Overstock,393.52,2025-08-05
25429,791,108,160,5.0,1,233,15.24,Overstock,276.06,2025-01-24
25430,772,43,468,10.0,7,121,47.06,Overstock,116.43,2025-07-07
25431,26,32,678,85.0,7,129,49.0,Overstock,356.54,2025-05-13
25432,1671,146,136,20.0,5,37,44.58,Overstock,54.42,2025-09-08
25433,1557,53,85,4.0,4,148,21.02,Overstock,146.57,2025-08-21
25434,1021,136,127,3.0,5,72,11.14,Overstock,107.85,2024-10-30
25435,907,168,272,18.0,9,44,47.5,Overstock,469.88,2025-06-25
25436,609,105,442,12.0,10,295,42.92,Overstock,290.52,2025-08-25
25437,137,40,379,77.0,8,7,15.21,Overstock,371.35,2025-04-04
25438,213,138,368,4.0,4,147,22.39,Overstock,141.18,2025-09-04
25439,747,9,34,17.0,1,355,45.05,OK,237.88,2025-04-25
25440,880,189,72,13.0,7,359,42.19,Overstock,251.81,2025-10-01
25441,667,33,260,5.0,8,36,30.44,Overstock,474.43,2025-06-03
25442,1518,58,464,14.0,10,184,29.32,Overstock,233.27,2025-07-03
25443,272,113,37,14.0,1,132,41.8,OK,112.47,2025-09-26
25444,1250,144,336,8.0,4,354,25.34,Overstock,76.15,2025-06-15
25445,1377,130,39,18.0,8,79,15.53,OK,56.84,2025-03-24
25446,258,105,109,20.0,1,29,30.34,Overstock,384.68,2025-09-26
25447,1086,71,246,20.0,6,285,41.03,Overstock,46.03,2024-11-09
25448,1814,173,334,7.0,5,324,14.61,Overstock,216.92,2025-01-12
25449,1786,165,256,3.0,9,45,34.46,Overstock,97.44,2024-12-30
25450,1982,142,455,14.0,10,251,36.42,Overstock,117.23,2025-01-08
25451,704,136,43,4.0,8,80,36.96,OK,351.7,2025-01-07
25452,901,168,134,12.0,8,352,23.43,Overstock,427.29,2025-05-09
25453,1055,180,253,19.0,7,264,46.56,Overstock,227.94,2025-07-27
25454,256,92,144,5.0,1,187,49.68,Overstock,295.46,2025-04-20
25455,41,194,692,85.0,1,135,20.56,Overstock,395.34,2025-09-01
25456,130,188,907,100.0,8,89,26.11,Overstock,464.02,2025-04-20
25457,701,152,169,1.0,4,107,16.96,Overstock,194.4,2025-10-01
25458,1921,82,115,9.0,1,250,17.71,Overstock,427.45,2025-07-15
25459,1470,187,118,16.0,8,323,33.17,Overstock,412.66,2025-09-07
25460,1057,186,412,15.0,6,257,16.14,Overstock,163.25,2025-05-16
25461,1674,163,285,19.0,7,81,29.15,Overstock,315.7,2025-06-05
25462,1459,51,223,13.0,6,10,47.47,Overstock,441.17,2024-12-16
25463,1414,29,391,16.0,9,1,23.69,Overstock,169.03,2024-10-08
25464,605,1,351,4.0,2,13,31.36,Overstock,178.37,2025-09-24
25465,1577,102,103,9.0,9,345,9.37,Overstock,470.54,2025-01-30
25466,914,193,443,20.0,3,313,24.95,Overstock,318.32,2024-10-01
25467,933,198,110,16.0,5,28,32.85,Overstock,302.45,2024-11-14
25468,1449,138,319,11.0,7,184,24.5,Overstock,333.0,2025-02-17
25469,545,156,342,17.0,3,91,12.75,Overstock,255.28,2025-03-29
25470,989,187,31,7.0,5,354,8.87,OK,344.78,2025-08-01
25471,1408,5,458,3.0,5,183,43.91,Overstock,390.94,2025-07-23
25472,1025,129,376,14.0,5,119,47.91,Overstock,109.16,2025-03-21
25473,535,73,68,20.0,10,139,15.58,OK,390.75,2025-08-12
25474,456,141,454,3.0,4,316,48.4,Overstock,332.87,2025-07-08
25475,1373,154,417,19.0,2,162,23.18,Overstock,130.72,2025-02-06
25476,1213,12,494,12.0,10,126,26.0,Overstock,395.46,2025-06-25
25477,1266,150,214,3.0,9,362,10.43,Overstock,278.08,2025-08-02
25478,462,57,192,19.0,5,161,34.44,Overstock,194.22,2025-02-28
25479,233,29,452,2.0,7,121,48.69,Overstock,250.76,2025-01-02
25480,341,6,11,14.0,2,326,35.3,Low,178.04,2025-04-17
25481,1110,35,294,20.0,10,365,19.61,Overstock,494.5,2025-03-15
25482,1345,53,392,12.0,8,135,14.98,Overstock,200.11,2025-03-19
25483,603,7,55,15.0,5,98,46.58,OK,391.14,2025-07-07
25484,306,68,408,8.0,8,163,37.67,Overstock,370.63,2025-01-02
25485,965,174,464,14.0,1,122,22.04,Overstock,483.03,2025-05-01
25486,1833,132,116,16.0,9,243,39.33,Overstock,119.29,2025-03-26
25487,1256,103,426,12.0,3,301,19.1,Overstock,232.84,2025-09-10
25488,800,134,130,12.0,6,227,20.85,Overstock,72.03,2025-06-17
25489,1602,66,253,20.0,4,247,10.84,Overstock,269.47,2025-02-26
25490,788,146,356,2.0,8,138,20.94,Overstock,468.63,2025-01-23
25491,1529,169,315,8.0,9,93,17.03,Overstock,9.82,2025-08-23
25492,595,126,432,18.0,5,330,21.87,Overstock,467.98,2025-04-12
25493,181,180,735,71.0,5,288,19.54,Overstock,87.78,2025-04-22
25494,1929,6,290,7.0,9,163,45.99,Overstock,157.36,2024-12-27
25495,474,159,246,4.0,4,247,34.87,Overstock,387.03,2025-09-14
25496,459,97,401,4.0,6,353,12.33,Overstock,107.63,2025-04-28
25497,487,165,491,13.0,8,199,40.08,Overstock,197.15,2025-08-09
25498,2000,179,234,11.0,9,69,26.56,Overstock,7.59,2025-05-07
25499,1566,110,251,15.0,7,156,31.7,Overstock,172.79,2025-07-29
25500,1204,143,467,18.0,4,166,12.96,Overstock,94.95,2025-07-04
25501,1512,1,246,1.0,5,86,35.29,Overstock,32.55,2025-05-04
25502,1918,23,316,13.0,1,64,21.04,Overstock,433.48,2025-02-03
25503,1384,37,494,11.0,4,21,37.87,Overstock,260.37,2025-06-14
25504,865,66,161,14.0,5,24,48.07,Overstock,265.41,2025-01-08
25505,338,175,383,11.0,6,55,46.82,Overstock,70.46,2025-08-11
25506,833,49,103,12.0,3,220,18.11,Overstock,254.45,2025-07-18
25507,1835,136,380,17.0,6,265,11.03,Overstock,415.73,2025-09-23
25508,1139,168,185,8.0,4,59,12.07,Overstock,184.91,2024-10-10
25509,356,46,77,7.0,4,123,45.68,Overstock,365.12,2025-04-03
25510,310,7,285,20.0,8,339,33.33,Overstock,148.09,2025-03-14
25511,1220,44,355,15.0,2,27,19.41,Overstock,305.49,2025-08-31
25512,400,163,310,17.0,8,328,22.88,Overstock,318.2,2024-12-19
25513,1138,145,320,13.0,3,70,15.97,Overstock,97.59,2025-08-03
25514,822,78,114,16.0,2,165,42.27,Overstock,299.11,2025-07-28
25515,894,82,92,11.0,6,362,29.88,Overstock,473.69,2025-02-02
25516,1963,194,337,3.0,2,227,40.27,Overstock,43.2,2024-12-23
25517,744,135,404,13.0,10,364,25.65,Overstock,263.2,2024-11-14
25518,182,87,492,87.0,4,43,15.99,Overstock,128.43,2025-05-05
25519,112,65,494,92.0,4,355,23.17,Overstock,482.39,2025-03-24
25520,1999,46,230,1.0,4,154,16.16,Overstock,423.6,2025-07-05
25521,345,172,28,9.0,1,288,10.45,OK,477.63,2024-10-31
25522,1297,86,194,10.0,6,228,24.65,Overstock,10.89,2024-11-12
25523,1017,16,408,10.0,3,207,49.63,Overstock,302.77,2025-04-02
25524,1986,61,79,14.0,7,183,12.76,Overstock,379.72,2024-12-07
25525,596,68,435,9.0,9,60,13.08,Overstock,31.02,2025-02-05
25526,1498,14,320,15.0,9,143,43.95,Overstock,472.2,2025-05-27
25527,325,46,204,20.0,7,122,13.36,Overstock,156.96,2025-03-11
25528,781,200,153,1.0,7,179,15.25,Overstock,464.46,2025-01-17
25529,1535,81,67,8.0,10,215,44.71,Overstock,192.08,2024-10-21
25530,1091,35,200,2.0,10,147,36.04,Overstock,149.24,2025-01-24
25531,618,158,123,1.0,2,65,5.99,Overstock,39.8,2024-12-05
25532,497,194,137,1.0,3,265,18.8,Overstock,330.12,2025-05-13
25533,498,171,408,6.0,8,339,27.76,Overstock,417.04,2025-09-20
25534,282,178,89,7.0,6,361,14.07,Overstock,278.5,2025-09-19
25535,1569,52,188,6.0,2,122,18.31,Overstock,166.9,2024-12-17
25536,579,44,427,11.0,6,5,29.58,Overstock,316.66,2025-03-16
25537,1051,157,358,18.0,1,178,41.61,Overstock,331.54,2025-03-29
25538,1243,30,57,19.0,8,26,36.84,OK,232.01,2025-03-16
25539,1484,164,186,5.0,5,159,45.01,Overstock,306.19,2025-04-19
25540,1565,75,325,11.0,10,134,31.5,Overstock,496.94,2025-08-22
25541,1179,87,25,18.0,3,241,14.5,OK,210.1,2025-01-29
25542,1329,180,403,12.0,8,363,37.13,Overstock,420.73,2025-04-22
25543,317,41,430,12.0,3,168,17.4,Overstock,322.09,2024-12-10
25544,944,50,375,3.0,5,345,9.98,Overstock,386.79,2025-06-03
25545,1809,88,422,8.0,9,269,25.65,Overstock,144.27,2025-06-28
25546,860,162,52,7.0,10,326,11.56,OK,352.58,2025-01-29
25547,782,77,265,19.0,5,334,31.17,Overstock,428.74,2025-09-16
25548,423,41,219,6.0,5,13,20.85,Overstock,109.77,2025-06-10
25549,763,110,413,15.0,6,32,13.83,Overstock,260.85,2025-07-30
25550,466,200,42,9.0,2,304,31.56,OK,437.4,2024-10-28
25551,1953,183,258,11.0,1,66,19.8,Overstock,390.25,2024-12-04
25552,1904,90,414,17.0,9,12,11.13,Overstock,302.7,2025-01-27
25553,1671,170,233,19.0,10,354,27.67,Overstock,191.77,2025-04-13
25554,159,99,716,60.0,5,355,20.56,Overstock,76.22,2025-01-18
25555,366,57,495,1.0,10,157,8.71,Overstock,131.95,2025-01-18
25556,849,99,127,8.0,6,311,23.74,Overstock,14.46,2024-10-26
25557,945,178,421,18.0,2,329,47.29,Overstock,154.82,2025-07-03
25558,787,40,238,14.0,7,121,13.93,Overstock,223.77,2025-07-19
25559,1187,151,425,5.0,7,280,5.04,Overstock,168.37,2024-11-27
25560,1955,91,164,6.0,8,219,16.14,Overstock,36.65,2025-04-21
25561,1020,12,57,18.0,6,184,43.82,OK,21.68,2025-08-21
25562,1817,36,122,14.0,3,91,34.94,Overstock,247.91,2025-09-24
25563,1607,20,362,14.0,9,207,18.21,Overstock,64.8,2025-03-15
25564,939,59,159,14.0,10,209,9.06,Overstock,324.92,2024-11-01
25565,996,151,111,10.0,10,298,13.38,Overstock,224.13,2025-01-12
25566,1116,78,342,7.0,2,303,14.13,Overstock,48.66,2025-07-25
25567,815,68,427,17.0,8,163,10.79,Overstock,374.93,2025-02-03
25568,1022,2,457,6.0,1,168,7.09,Overstock,370.13,2024-12-12
25569,1394,159,56,13.0,6,325,36.06,OK,265.87,2025-03-15
25570,445,115,347,19.0,6,195,29.65,Overstock,467.63,2025-02-26
25571,1589,194,45,12.0,2,1,29.26,OK,178.82,2025-01-13
25572,635,13,40,9.0,9,105,12.45,OK,304.35,2024-10-15
25573,1620,66,458,9.0,9,244,41.11,Overstock,283.05,2025-09-16
25574,1510,182,83,15.0,1,166,35.09,Overstock,127.28,2025-06-17
25575,849,55,495,12.0,6,211,35.2,Overstock,11.68,2025-01-08
25576,702,10,270,12.0,4,198,36.05,Overstock,77.46,2025-08-04
25577,1782,11,227,20.0,4,286,39.04,Overstock,173.17,2025-08-02
25578,57,196,342,90.0,10,329,5.33,Overstock,482.26,2024-12-13
25579,1347,186,348,5.0,1,47,17.32,Overstock,390.03,2025-06-30
25580,471,185,285,17.0,3,70,48.51,Overstock,72.86,2024-10-25
25581,1968,61,212,7.0,3,120,8.08,Overstock,298.56,2024-11-24
25582,1524,178,113,18.0,10,323,8.68,Overstock,77.38,2024-12-25
25583,1715,72,369,12.0,4,311,48.25,Overstock,459.03,2025-01-14
25584,1893,46,464,8.0,4,240,12.8,Overstock,428.35,2025-02-08
25585,261,180,402,16.0,1,112,27.38,Overstock,425.06,2025-06-09
25586,721,26,299,12.0,4,284,6.92,Overstock,50.95,2025-06-20
25587,24,24,312,79.0,9,147,10.15,Overstock,236.55,2025-07-30
25588,1407,101,272,7.0,5,70,9.85,Overstock,61.5,2025-05-23
25589,1169,167,386,14.0,9,333,11.62,Overstock,68.07,2025-09-27
25590,1681,36,246,1.0,8,268,29.76,Overstock,57.65,2025-01-20
25591,769,153,416,16.0,5,206,36.95,Overstock,34.63,2024-10-08
25592,1306,43,399,19.0,3,297,24.82,Overstock,205.35,2025-07-02
25593,1274,177,44,19.0,1,165,24.54,OK,225.04,2025-07-19
25594,619,89,203,14.0,2,31,36.16,Overstock,388.05,2025-02-20
25595,1931,97,94,18.0,2,210,38.85,Overstock,13.93,2025-08-05
25596,1546,193,409,15.0,7,141,30.57,Overstock,154.16,2024-10-07
25597,1661,117,285,6.0,4,141,17.67,Overstock,361.0,2025-09-29
25598,1722,166,352,16.0,7,293,8.79,Overstock,29.8,2025-02-13
25599,250,171,234,14.0,2,146,31.79,Overstock,37.46,2025-07-28
25600,89,160,881,93.0,4,298,42.13,Overstock,58.3,2025-01-11
25601,201,142,406,20.0,1,356,39.76,Overstock,345.11,2025-08-05
25602,1559,37,426,13.0,9,127,13.98,Overstock,150.46,2025-02-25
25603,1500,154,161,15.0,7,186,12.04,Overstock,392.82,2025-05-17
25604,1281,53,101,15.0,5,295,48.32,Overstock,464.69,2025-05-15
25605,1535,138,329,20.0,1,321,33.8,Overstock,465.22,2025-07-06
25606,767,162,217,6.0,5,295,49.1,Overstock,418.91,2025-03-06
25607,915,67,66,10.0,4,77,48.41,Overstock,465.48,2025-08-24
25608,361,117,345,2.0,8,312,13.79,Overstock,493.26,2025-04-04
25609,1619,92,112,17.0,2,46,43.77,Overstock,32.55,2025-05-22
25610,414,8,245,17.0,6,154,43.43,Overstock,349.16,2025-08-08
25611,1792,91,193,18.0,9,44,21.33,Overstock,397.99,2024-11-17
25612,1985,43,81,4.0,7,192,45.41,Overstock,216.58,2024-11-08
25613,1494,28,465,9.0,6,208,38.15,Overstock,146.74,2025-07-15
25614,1772,41,320,13.0,1,1,10.64,Overstock,278.17,2025-05-07
25615,929,65,397,18.0,5,58,23.53,Overstock,291.52,2025-04-11
25616,1631,76,425,7.0,4,365,29.57,Overstock,205.29,2025-02-13
25617,1272,174,335,19.0,4,214,17.26,Overstock,388.37,2024-11-29
25618,1692,154,479,17.0,1,220,6.24,Overstock,190.03,2025-07-06
25619,1420,9,384,19.0,6,194,12.58,Overstock,367.03,2025-03-12
25620,1849,121,468,5.0,7,114,8.75,Overstock,227.29,2025-02-02
25621,1752,113,186,12.0,7,361,8.69,Overstock,111.1,2025-06-23
25622,1196,110,439,16.0,10,196,43.46,Overstock,166.32,2025-05-09
25623,1471,138,96,9.0,7,243,12.59,Overstock,467.49,2025-03-12
25624,621,172,403,16.0,6,219,24.48,Overstock,136.59,2024-10-01
25625,489,10,354,12.0,7,70,25.11,Overstock,462.66,2025-01-20
25626,469,83,70,14.0,7,105,28.57,Overstock,14.83,2025-02-01
25627,1891,172,77,2.0,2,309,20.14,Overstock,407.95,2024-10-31
25628,953,183,162,7.0,4,175,14.23,Overstock,344.9,2025-04-03
25629,930,183,433,13.0,2,214,7.66,Overstock,355.44,2025-03-17
25630,603,199,349,17.0,4,69,47.95,Overstock,155.39,2025-01-12
25631,1342,4,62,18.0,2,208,25.17,OK,444.65,2024-10-22
25632,771,139,54,13.0,6,129,40.23,OK,329.56,2025-08-06
25633,481,94,34,2.0,2,203,39.4,OK,374.68,2024-10-12
25634,909,62,415,3.0,8,191,31.92,Overstock,151.65,2025-01-22
25635,1611,16,468,2.0,3,359,24.18,Overstock,403.16,2025-07-12
25636,100,130,877,53.0,5,279,23.64,Overstock,104.46,2024-11-24
25637,72,42,313,60.0,8,316,48.45,Overstock,73.98,2024-11-02
25638,1160,36,475,1.0,3,301,39.21,Overstock,281.59,2025-03-07
25639,1828,195,365,7.0,8,140,21.53,Overstock,477.41,2025-03-04
25640,570,21,138,9.0,7,141,38.9,Overstock,297.18,2025-05-26
25641,1042,82,72,19.0,3,244,40.93,Overstock,421.24,2024-10-16
25642,1051,164,391,15.0,5,344,41.73,Overstock,229.79,2025-09-29
25643,1563,22,50,5.0,7,333,36.6,OK,114.49,2025-07-03
25644,491,30,175,10.0,6,227,17.69,Overstock,485.26,2025-04-15
25645,454,185,211,7.0,10,195,11.78,Overstock,211.66,2025-09-02
25646,873,80,273,18.0,6,37,34.98,Overstock,195.12,2025-05-22
25647,1770,92,68,18.0,3,263,5.17,OK,31.73,2025-08-23
25648,1523,55,238,20.0,7,208,28.79,Overstock,140.67,2025-04-01
25649,1132,82,270,15.0,3,120,15.65,Overstock,307.08,2025-02-19
25650,1996,35,23,20.0,7,37,35.85,OK,253.02,2024-11-27
25651,253,124,401,9.0,7,114,12.27,Overstock,417.57,2025-08-14
25652,318,29,410,7.0,8,47,10.95,Overstock,499.61,2025-07-13
25653,1176,59,108,17.0,9,139,44.01,Overstock,22.76,2025-05-17
25654,538,3,80,10.0,3,305,38.93,Overstock,350.63,2025-09-20
25655,1952,27,351,3.0,10,37,43.26,Overstock,210.25,2025-08-25
25656,1655,34,308,5.0,1,175,45.52,Overstock,185.15,2025-02-15
25657,700,195,316,8.0,9,271,29.94,Overstock,474.35,2025-04-11
25658,389,107,238,18.0,1,107,36.74,Overstock,13.77,2025-04-26
25659,430,154,67,10.0,9,294,16.11,Overstock,179.67,2025-09-30
25660,402,11,152,19.0,2,358,28.11,Overstock,495.99,2025-03-14
25661,1423,5,385,10.0,5,129,42.9,Overstock,56.08,2024-12-23
25662,1623,176,217,14.0,2,330,47.76,Overstock,184.76,2025-04-11
25663,1715,122,206,12.0,4,121,20.7,Overstock,422.28,2025-02-04
25664,232,11,37,14.0,7,184,26.64,OK,135.67,2025-04-19
25665,367,151,283,18.0,10,115,49.28,Overstock,262.89,2024-11-25
25666,200,131,763,74.0,3,270,40.54,Overstock,257.54,2025-01-17
25667,514,52,55,6.0,10,134,25.46,OK,349.06,2025-08-06
25668,1669,77,167,17.0,2,239,30.69,Overstock,417.54,2025-03-23
25669,315,112,82,16.0,4,159,40.57,Overstock,499.25,2025-02-23
25670,1199,83,429,1.0,2,17,5.04,Overstock,145.22,2025-07-12
25671,1791,80,198,14.0,5,18,34.67,Overstock,32.69,2025-09-27
25672,70,61,524,71.0,10,137,42.68,Overstock,145.07,2024-10-29
25673,340,16,215,12.0,7,147,12.1,Overstock,81.65,2025-06-15
25674,1790,67,458,6.0,8,264,23.74,Overstock,343.96,2024-12-02
25675,1570,66,171,6.0,3,215,34.36,Overstock,195.21,2025-04-25
25676,211,10,429,10.0,1,365,5.6,Overstock,296.33,2025-05-25
25677,1274,161,469,4.0,7,66,36.87,Overstock,472.09,2024-11-30
25678,143,145,733,93.0,5,149,20.2,Overstock,158.69,2025-06-03
25679,77,197,362,58.0,1,81,13.04,Overstock,97.86,2025-06-25
25680,1887,114,169,11.0,2,197,22.14,Overstock,29.25,2025-09-17
25681,428,2,254,20.0,1,253,33.34,Overstock,119.47,2025-09-30
25682,1359,135,79,19.0,3,137,47.21,Overstock,397.31,2025-02-24
25683,140,159,789,50.0,1,117,35.23,Overstock,432.39,2025-04-19
25684,1082,151,497,20.0,2,133,35.64,Overstock,233.0,2025-01-17
25685,1705,7,417,18.0,6,161,25.33,Overstock,30.55,2025-09-10
25686,38,66,929,69.0,6,162,31.02,Overstock,209.53,2024-11-09
25687,1462,122,427,15.0,1,15,10.23,Overstock,167.88,2025-06-24
25688,638,166,23,2.0,7,240,27.5,OK,162.28,2024-11-08
25689,1403,4,455,9.0,1,23,12.61,Overstock,324.57,2025-03-24
25690,1469,84,272,9.0,10,207,44.46,Overstock,476.87,2025-01-18
25691,546,3,276,20.0,3,183,38.84,Overstock,206.57,2025-08-06
25692,479,28,88,15.0,10,337,8.67,Overstock,89.04,2025-02-23
25693,735,84,15,1.0,3,354,48.44,OK,361.05,2024-10-04
25694,1256,84,380,11.0,9,24,9.16,Overstock,219.29,2025-03-13
25695,924,98,183,15.0,8,184,35.33,Overstock,36.69,2025-09-01
25696,290,71,79,4.0,8,332,38.72,Overstock,227.56,2025-06-08
25697,895,88,253,1.0,6,274,27.53,Overstock,380.32,2024-10-09
25698,988,115,238,9.0,2,214,40.18,Overstock,493.79,2025-08-20
25699,358,118,406,13.0,10,273,23.21,Overstock,495.02,2025-08-10
25700,554,3,292,1.0,6,77,16.68,Overstock,204.4,2024-11-25
25701,1578,148,180,19.0,10,264,18.44,Overstock,309.35,2024-12-14
25702,1367,148,294,3.0,3,259,11.81,Overstock,482.28,2025-01-17
25703,645,84,470,1.0,1,253,41.08,Overstock,46.26,2025-03-27
25704,118,46,845,74.0,5,322,7.53,Overstock,432.99,2025-03-08
25705,1664,90,72,4.0,1,153,13.67,Overstock,339.38,2025-04-14
25706,1143,74,457,6.0,6,186,44.09,Overstock,373.18,2025-02-28
25707,1053,46,74,8.0,3,234,37.76,Overstock,491.86,2025-06-12
25708,980,191,130,12.0,5,29,21.39,Overstock,274.86,2025-02-25
25709,8,142,606,89.0,10,217,23.97,Overstock,141.27,2025-04-30
25710,228,50,223,3.0,3,12,43.56,Overstock,134.02,2025-09-07
25711,1404,155,117,14.0,3,153,30.82,Overstock,226.83,2025-02-12
25712,813,41,258,6.0,1,75,16.28,Overstock,282.33,2025-04-02
25713,1830,137,207,10.0,8,238,39.19,Overstock,311.25,2025-07-06
25714,952,175,273,6.0,7,270,31.69,Overstock,444.91,2025-02-01
25715,121,56,585,94.0,8,189,41.13,Overstock,169.19,2025-01-04
25716,1891,144,15,17.0,5,244,18.83,Low,109.86,2024-10-18
25717,1465,145,221,10.0,5,75,46.41,Overstock,115.93,2025-04-16
25718,1239,19,296,13.0,5,250,43.28,Overstock,70.14,2025-07-18
25719,1530,70,97,5.0,2,312,5.22,Overstock,278.67,2024-10-07
25720,1000,145,263,5.0,6,108,13.3,Overstock,236.99,2025-05-30
25721,117,113,886,98.0,1,136,21.06,Overstock,164.57,2024-10-15
25722,1843,59,58,16.0,7,275,9.53,OK,62.53,2025-03-26
25723,189,67,599,72.0,10,165,23.1,Overstock,13.81,2025-03-10
25724,572,84,441,11.0,8,313,30.68,Overstock,467.72,2025-09-08
25725,552,158,339,10.0,1,236,30.68,Overstock,296.2,2024-12-15
25726,1314,62,335,15.0,6,325,38.32,Overstock,105.22,2025-03-15
25727,459,182,455,8.0,10,35,43.74,Overstock,173.82,2025-07-05
25728,218,32,74,11.0,8,336,15.07,Overstock,352.21,2025-07-17
25729,1200,114,480,8.0,2,235,16.17,Overstock,121.59,2025-01-07
25730,284,173,278,1.0,5,174,13.73,Overstock,422.54,2024-11-18
25731,1923,51,264,1.0,1,73,13.14,Overstock,78.37,2025-05-16
25732,749,135,449,7.0,1,168,26.85,Overstock,8.42,2025-05-30
25733,1973,190,195,5.0,4,12,17.36,Overstock,221.77,2025-09-16
25734,1027,169,404,18.0,8,268,8.0,Overstock,149.63,2025-06-03
25735,7,73,523,97.0,9,296,49.31,Overstock,497.07,2025-07-02
25736,905,121,481,3.0,1,212,42.4,Overstock,298.98,2025-01-06
25737,1196,199,44,10.0,6,38,7.48,OK,78.32,2025-01-31
25738,1793,167,24,20.0,4,61,42.92,OK,165.04,2025-09-06
25739,1789,14,497,11.0,3,291,28.71,Overstock,318.19,2024-12-04
25740,1584,43,420,17.0,9,78,21.24,Overstock,218.14,2024-10-15
25741,1678,123,419,19.0,1,54,36.68,Overstock,111.49,2025-06-24
25742,622,200,234,3.0,6,48,47.17,Overstock,61.04,2025-01-11
25743,1245,94,52,10.0,8,213,42.57,OK,181.37,2025-01-24
25744,818,7,412,8.0,8,267,19.39,Overstock,307.38,2025-02-19
25745,197,42,595,55.0,4,39,6.28,Overstock,99.99,2025-08-13
25746,1892,127,380,16.0,9,186,45.32,Overstock,432.44,2024-11-20
25747,680,21,234,8.0,4,349,7.61,Overstock,451.98,2025-02-02
25748,1079,130,126,1.0,6,185,47.6,Overstock,5.57,2024-11-27
25749,1150,139,457,19.0,1,71,48.79,Overstock,360.59,2025-01-10
25750,810,106,286,8.0,5,226,48.15,Overstock,212.2,2025-09-18
25751,1080,181,316,16.0,8,280,12.9,Overstock,343.8,2024-11-04
25752,305,72,156,17.0,10,69,18.39,Overstock,173.37,2025-01-16
25753,1926,33,22,17.0,2,242,23.66,OK,461.01,2025-01-15
25754,1906,179,454,5.0,3,38,26.68,Overstock,406.07,2025-08-11
25755,867,82,30,6.0,7,335,25.88,OK,477.42,2025-09-30
25756,301,147,453,7.0,9,7,6.6,Overstock,329.68,2025-08-08
25757,767,168,487,16.0,1,202,23.16,Overstock,431.71,2025-05-13
25758,1480,89,328,13.0,4,365,13.26,Overstock,499.53,2024-11-03
25759,108,177,459,98.0,1,359,13.05,Overstock,32.86,2025-03-18
25760,410,39,287,7.0,2,118,34.27,Overstock,350.95,2025-02-11
25761,1506,115,459,4.0,9,75,6.62,Overstock,330.75,2025-06-16
25762,376,29,26,6.0,3,347,25.22,OK,259.62,2025-07-27
25763,1358,157,353,15.0,8,223,41.12,Overstock,309.9,2025-05-13
25764,1900,93,270,15.0,8,312,33.62,Overstock,251.49,2025-05-14
25765,718,97,151,6.0,9,336,8.88,Overstock,451.24,2025-04-09
25766,2000,162,110,3.0,4,151,9.59,Overstock,154.29,2024-10-11
25767,1805,134,418,6.0,5,3,46.24,Overstock,66.86,2024-11-15
25768,888,85,283,4.0,7,145,15.88,Overstock,131.32,2025-02-26
25769,1121,69,68,9.0,7,144,45.87,Overstock,170.11,2025-02-26
25770,1823,5,356,1.0,6,130,41.65,Overstock,247.57,2024-10-15
25771,924,25,14,8.0,1,271,12.47,OK,294.16,2024-12-28
25772,788,1,299,2.0,10,60,38.52,Overstock,64.27,2025-08-08
25773,10,187,848,59.0,6,38,33.02,Overstock,69.42,2025-03-02
25774,1410,133,42,2.0,7,213,40.93,OK,88.56,2025-04-16
25775,187,132,685,58.0,5,218,17.48,Overstock,73.16,2025-07-19
25776,536,198,106,10.0,10,307,33.53,Overstock,324.6,2025-08-25
25777,582,61,292,13.0,6,101,8.67,Overstock,65.76,2025-04-02
25778,1896,94,216,20.0,8,302,16.07,Overstock,422.88,2025-02-23
25779,755,172,206,9.0,6,157,17.79,Overstock,152.73,2025-08-20
25780,1127,153,42,7.0,1,109,8.03,OK,313.76,2025-09-28
25781,1006,119,50,12.0,1,77,41.99,OK,449.69,2024-11-15
25782,203,40,492,6.0,7,347,30.29,Overstock,295.82,2025-02-16
25783,1336,27,62,10.0,7,41,41.61,Overstock,458.53,2025-04-12
25784,823,102,142,11.0,7,153,21.42,Overstock,335.56,2025-01-07
25785,592,9,235,14.0,1,359,14.54,Overstock,316.34,2025-05-25
25786,1650,188,442,8.0,2,124,34.33,Overstock,337.14,2024-12-31
25787,992,40,340,12.0,7,362,40.99,Overstock,420.37,2025-03-07
